,Наименование ДП,Нематериальные активы,Основные средства,Внеоборотные активы,Дебиторская задолженность,Оборотные активы,Уставный капитал,Капитал и резервы,Заёмные средства (долгосрочные),Долгосрочные обязательства,Заёмные средства (краткосрочные),Кредиторская задолженность,Краткосрочные обязательства,Выручка,Себестоимость продаж,Прибыль (убыток) до налогообложения,Прибыль (убыток) от продажи,"Макс. ПДЗ за 2019 год, дней"
439,439,0.0,20988535.03184713,21117834.39490446,11798089.17197452,52945859.87261146,0.0,13768152.86624204,49864968.15286624,53217197.4522293,39490.44585987261,6246496.815286624,7078980.891719745,148080254.77707,143600000.0,560509.5541401274,4480254.777070063,0
440,440,638216.5605095541,216694904.4585987,238840764.3312102,334987261.1464968,1162140127.388535,184554140.1273885,497312101.910828,0.0,10306369.42675159,190071974.522293,681625477.7070063,893362420.3821656,2183864968.152866,1707268152.866242,80469426.75159235,33421656.05095541,7
441,441,973252229.299363,42379438853.50318,59943473885.35032,10749680891.71975,17499752866.24204,9968789.808917196,63333936942.67516,1808199363.057325,3508540764.33121,1031031847.133758,4063038853.503184,10600749044.58599,4580054777.070064,4447282802.547771,-3781729299.363057,-1684928662.420382,0
442,442,0.0,4121019.108280255,4121019.108280255,7769426.751592357,11712738.85350318,6369.426751592357,5061783.439490446,0.0,2124203.821656051,2693630.573248408,5626114.649681528,8647770.700636942,53517834.39490446,45987898.08917198,6321656.050955414,5540764.33121019,0
443,443,0.0,7282165.605095541,7424840.764331209,72115286.62420382,124063694.2675159,3184713.375796178,5298726.114649681,0.0,49044.58598726115,16147770.70063694,103628025.477707,126140764.3312102,631470700.6369426,521355414.0127388,4210828.025477706,-417834.3949044586,14
444,444,0.0,168400000.0,184560509.5541401,80597452.22929937,205274522.2929936,3375796.178343949,-38504458.59872612,270201273.8853503,270366878.9808917,3385987.261146497,146349044.5859873,157972611.4649681,242026751.5923567,225459235.6687898,-101081528.6624204,-49205095.54140128,5
445,445,0.0,157946496.8152866,157946496.8152866,405342675.1592357,746975796.1783439,127388.5350318471,136641401.2738853,419882802.5477707,457472611.4649681,2547770.700636942,308260509.5541401,310808280.2547771,1004813375.796178,859517834.3949044,118685350.3184713,119914649.6815287,0
446,446,0.0,25016560.50955414,25016560.50955414,799566242.0382165,1090969426.751592,6369.426751592357,23615286.62420382,0.0,0.0,56502547.77070063,1035837579.617834,1092370700.636943,2534525477.707006,2499643312.101911,29146496.81528662,34882165.60509554,8
447,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
448,448,221019.1082802548,188278343.9490446,204971337.5796178,552141401.2738854,2275523566.878981,318471.3375796178,1081439490.44586,0.0,19093630.57324841,3184.713375796178,1379958598.726115,1379961783.43949,6203012101.910828,5169804458.598726,274235668.7898089,358730573.2484076,3
449,449,0.0,0.0,0.0,22863694.26751592,33597452.22929936,0.0,405095.5414012739,0.0,0.0,0.0,33192356.68789809,33192356.68789809,56356687.89808917,56910828.02547771,501273.8853503185,-554140.1273885351,0
450,450,0.0,52229.29936305733,52229.29936305733,3662420.382165605,15293630.57324841,0.0,24840.76433121019,0.0,0.0,1207006.369426752,14114012.7388535,15321019.10828026,31395541.40127388,31343949.04458598,22929.93630573248,51592.35668789809,0
451,451,61783.43949044586,5442038.216560509,5688535.031847133,52272611.46496815,143445222.9299363,6369.426751592357,122438853.5031847,5095541.401273885,5095541.401273885,0.0,20486624.20382165,21598726.11464968,587256050.9554139,461467515.9235669,49644585.98726115,51078980.89171974,13
452,452,0.0,876433.1210191082,876433.1210191082,76144585.98726115,88615923.56687897,6369.426751592357,1908280.25477707,0.0,0.0,0.0,87584076.43312101,87584076.43312101,370206369.4267516,347122929.9363057,2524203.821656051,2375796.178343949,0
453,453,0.0,981951592.356688,981951592.356688,500087898.089172,821997452.2292993,289490445.8598726,439827388.5350319,726482165.6050955,727228025.477707,0.0,605798089.1719745,636893630.5732484,919359235.6687896,744964968.1528662,58893630.57324841,99159235.6687898,1
454,454,0.0,11170063.69426752,446575159.2356688,263724203.821656,774236305.7324841,2229299.363057325,1007245859.872611,0.0,0.0,0.0,213565605.0955414,213565605.0955414,4157056050.955414,3641879617.834395,523554777.0700637,476626751.5923567,0
455,455,0.0,27915705095.5414,30342287261.1465,2251832484.076433,2553808917.197452,10175738853.50318,11349707006.36943,19770247770.70064,20625176433.12102,0.0,905764331.210191,921213375.7961783,7851592.356687898,7697452.229299363,-471747133.7579618,154140.127388535,14
456,456,0.0,126012101.910828,129534394.9044586,27075159.23566879,161152229.299363,5443312.101910828,26134394.9044586,0.0,348407.6433121019,0.0,264184076.433121,264203821.6560509,308886624.2038217,270424840.7643312,-4091082.802547771,-3540764.331210191,3
457,457,0.0,0.0,0.0,3143312.101910828,11613375.79617834,0.0,661146.4968152866,0.0,0.0,0.0,10952229.29936306,10952229.29936306,41192356.68789808,40596178.34394904,577707.0063694267,596178.3439490446,7
458,458,0.0,2356947770.700637,2450955414.012739,6225485350.318471,11035980254.77707,392212101.910828,2177456687.898089,573248407.6433121,703839490.4458598,1568220382.165605,8821299363.057325,10605639490.44586,16086249044.58599,15561314012.73885,135195541.4012739,162688535.0318471,47
459,459,0.0,150955.4140127389,150955.4140127389,18922929.93630573,37259235.66878981,6369.426751592357,6329299.363057325,0.0,12738.85350318471,3032484.076433121,28035668.78980892,31068152.86624204,181400636.9426752,146345859.8726115,4310191.082802547,6233757.961783439,3
460,460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
461,461,7006.369426751592,5036942.675159236,5043949.044585987,16471974.52229299,56611464.96815287,6369.426751592357,25267515.92356688,0.0,0.0,0.0,36387898.08917198,36387898.08917198,324852229.299363,273995541.4012738,28642038.21656051,24582802.5477707,0
462,462,0.0,3960509.554140127,3952866.242038216,254463057.3248408,308200000.0,12738.85350318471,3433757.961783439,0.0,1102547.770700637,0.0,307616560.5095541,307616560.5095541,1595198726.11465,1608131210.191083,4192993.630573248,-17683439.49044586,2
463,463,20382.16560509554,17434394.9044586,18950955.41401274,68802547.77070063,112594904.4585987,636942.6751592356,8721656.050955413,21672611.46496815,22033121.01910828,13106369.42675159,86877707.00636943,100791082.8025478,289359235.6687898,232065605.0955414,3054140.127388535,11056687.89808917,5
464,464,28025.47770700637,0.0,590538216.5605096,5163324840.764331,7482069426.751592,382165.6050955414,256319745.2229299,0.0,200326751.5923567,0.0,7086968789.808917,7615961783.43949,12509359235.66879,11749382802.54777,217260509.5541401,196326751.5923567,0
465,465,0.0,272611.4649681529,272611.4649681529,2482802.5477707,8731847.133757962,6369.426751592357,1015286.624203822,4257324.840764331,4257324.840764331,0.0,3731847.133757961,3731847.133757961,18577707.00636943,14536305.73248408,1261783.439490446,1533121.01910828,0
466,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
467,467,0.0,0.0,636.9426751592356,335031.847133758,2978343.949044586,6369.426751592357,215923.5668789809,0.0,0.0,0.0,2763694.267515924,2763694.267515924,10310828.02547771,8629299.363057325,235668.7898089172,254140.127388535,0
468,468,0.0,1037579.617834395,1037579.617834395,1305095.541401274,3539490.445859872,0.0,2796178.343949045,0.0,0.0,12738.85350318471,1768152.866242038,1780891.719745223,46459235.66878981,38455414.01273885,8042675.159235668,8003821.656050955,5
469,469,0.0,0.0,0.0,8575796.178343948,9573248.407643313,0.0,542675.1592356687,0.0,0.0,0.0,9030573.248407643,9030573.248407643,53302547.77070063,51582165.60509554,1026114.649681529,1720382.165605095,0
470,470,9750318.47133758,2691184713.375796,2700935031.847134,679273885.3503184,4446515286.624204,3399363.057324841,6191438853.503184,0.0,84028662.42038216,63694.26751592357,857828662.4203821,871982802.5477706,135091719.7452229,324517834.3949044,-155953503.1847134,-231915286.6242038,565
471,471,0.0,0.0,0.0,3264331.210191083,50983439.49044586,6369.426751592357,24631847.13375796,0.0,0.0,0.0,26351592.3566879,26351592.3566879,579885350.3184713,490599363.0573248,84779617.8343949,85003184.71337579,0
472,472,2504458.598726115,827719745.22293,837339490.4458598,1131070063.694268,2088853503.184713,479699363.0573248,844466242.0382165,0.0,11350955.41401274,493506369.4267516,1489467515.923567,2070375796.178344,11229989808.9172,8873382802.54777,376739490.4458599,506280254.7770701,0
473,473,0.0,237510828.0254777,238583439.4904459,5884433121.019108,11161024840.76433,4713375.796178344,538959235.6687897,0.0,228321656.0509554,1564573885.350318,9067753503.184711,10632327388.53503,16563668789.80892,15211780254.77707,429410191.0828025,802198089.1719745,0
474,474,5732.484076433121,265326114.6496815,267947770.7006369,72591719.74522293,393715286.6242038,76439490.44585986,103616560.5095541,335621656.0509554,343101273.8853503,43358598.72611465,171586624.2038217,214945222.9299363,451469426.7515923,376110191.0828025,-1791082.802547771,20363694.26751592,0
475,475,0.0,57858598.72611465,57858598.72611465,243747770.7006369,302771337.5796178,12738.85350318471,5218471.337579617,0.0,0.0,984713.3757961784,354426751.5923567,355411464.9681529,648723566.8789809,641495541.4012738,6507006.369426752,7228025.477707006,1
476,476,0.0,0.0,0.0,14003821.65605095,66340127.38853503,63694.26751592357,4112101.910828026,0.0,0.0,0.0,62228025.47770701,62228025.47770701,209491082.8025477,159936942.6751592,5060509.554140127,7410191.082802547,43
477,477,0.0,24390445.85987261,24615923.56687898,17379617.8343949,26742675.15923567,0.0,13946496.81528662,22225477.70700637,22225477.70700637,0.0,14417834.39490446,15185987.2611465,86973885.35031846,78671337.57961783,11759872.61146497,8302547.770700636,328
478,478,0.0,115139490.4458599,137264331.2101911,335217197.4522293,810900636.9426751,10191.08280254777,413382165.6050955,117834394.9044586,118600636.9426752,7231847.133757962,408950318.4713376,416182165.6050955,3420432484.076433,2812534394.904459,385994267.5159236,239464968.1528662,0
479,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
480,480,0.0,0.0,0.0,511464.9681528662,573248.4076433121,6369.426751592357,7006.369426751592,0.0,0.0,26114.64968152866,540127.3885350318,566242.0382165605,0.0,0.0,0.0,0.0,6
481,481,0.0,89171.97452229299,1975643312.101911,846628025.477707,921360509.55414,6369.426751592357,29715923.56687898,1666496815.286624,1666514649.681529,157961783.4394904,1040083439.490446,1200773248.407643,1806982802.547771,1468915286.624204,13190445.85987261,172112101.910828,9
482,482,0.0,0.0,0.0,32056050.95541401,41575159.23566879,636942.6751592356,1200636.942675159,0.0,0.0,0.0,40374522.29299363,40374522.29299363,88094904.45859872,82835031.84713376,705095.5414012738,738853.5031847133,0
483,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
484,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
485,485,0.0,741401.2738853503,741401.2738853503,53031210.1910828,107928662.4203822,6369.426751592357,5899363.057324841,36031210.1910828,36031210.1910828,67515.92356687898,66671974.52229299,66739490.44585987,247722929.9363057,228174522.2929936,2228662.420382165,7057961.78343949,1
486,486,19752229.29936305,121871337.5796178,169170063.6942675,462057324.8407643,659891082.8025477,26779617.83439491,331356050.955414,0.0,37606369.42675159,0.0,355064968.1528662,460098726.1146497,1711508917.197452,1527347770.700637,60774522.29299363,66488535.03184713,3
487,487,0.0,1507006.369426752,1507006.369426752,347770.7006369426,3358598.726114649,6369.426751592357,-102547.770700637,717834.3949044585,717834.3949044585,2337579.617834395,1414649.681528662,4250318.471337579,13354140.12738854,13083439.49044586,127388.5350318471,270700.6369426752,0
488,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670
489,489,0.0,6400000.0,26121019.10828025,21989171.97452229,125130573.2484076,31847133.75796178,-2352866.242038216,0.0,177070.0636942675,0.0,143550955.4140127,153427388.5350319,189887898.089172,193248407.6433121,-42360509.55414013,-43356050.95541401,0
490,490,0.0,0.0,0.0,3894904.458598726,14422929.93630573,0.0,3052866.242038216,5691082.802547771,5691082.802547771,0.0,5679617.834394904,5679617.834394904,22630573.24840764,20761146.49681529,1811464.968152866,1869426.751592357,0
491,491,0.0,31358598.72611465,31364331.21019108,176114012.7388535,920059235.6687896,31847.13375796178,16092993.63057325,0.0,1825477.707006369,303800000.0,629692993.6305733,933505732.4840764,785998726.1146497,712857324.8407643,4964968.152866242,16949044.58598726,0
492,492,0.0,59291719.74522293,59291719.74522293,326126751.5923567,494355414.0127388,63694.26751592357,315870700.6369427,0.0,0.0,0.0,237582802.5477707,237776433.1210191,1767749044.585987,1671419108.280255,92796815.2866242,79808917.19745223,0
493,493,0.0,19745.2229299363,19745.2229299363,17696815.2866242,27023566.87898089,6369.426751592357,3535668.789808917,0.0,0.0,0.0,23507006.36942675,23507006.36942675,191215286.6242038,180563057.3248408,3061783.439490446,3174522.29299363,15
494,494,0.0,0.0,0.0,6875159.23566879,24991719.74522293,6369.426751592357,-1497452.229299363,0.0,0.0,0.0,25752229.29936305,26489171.97452229,11868789.8089172,9387898.089171974,-178980.8917197452,156687.898089172,0
495,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
496,496,0.0,14644585.98726115,14644585.98726115,5290445.859872611,11318471.33757962,6369.426751592357,13731847.13375796,7646496.815286624,7646496.815286624,0.0,4413375.796178344,4584713.375796178,102042675.1592357,92442038.21656051,8547770.700636942,9600636.942675158,7
497,497,0.0,466878.9808917198,466878.9808917198,30745222.9299363,34173248.40764331,0.0,7315923.566878981,0.0,0.0,53503.18471337579,27271337.57961783,27324840.76433121,145426751.5923567,137466242.0382166,7940764.33121019,7960509.554140127,0
498,498,0.0,50318.47133757961,50318.47133757961,9357324.84076433,11803184.7133758,6369.426751592357,300636.9426751592,0.0,0.0,0.0,11552866.24203822,11552866.24203822,81363694.26751593,73895541.40127388,357324.8407643312,439490.4458598726,0
499,499,0.0,268392356.6878981,834338853.5031847,159315923.566879,186342038.2165605,2133757961.78344,-87164968.15286624,882371337.5796179,966259872.611465,935031.847133758,127261146.4968153,141585987.2611465,70682165.60509554,302717834.3949044,-2271882165.605095,-235671337.5796178,10
500,500,150380254.77707,1453050318.471338,1811114649.681529,358662420.3821656,683698726.1146497,573248407.6433121,2106322292.99363,0.0,143515286.6242038,0.0,242912101.910828,244975796.178344,2706535668.789809,976592993.6305732,1227400636.942675,1463555414.012739,9
501,501,0.0,9515286.624203822,9515286.624203822,115463694.2675159,211933121.0191083,6369.426751592357,46604458.59872612,0.0,0.0,14713375.79617834,160130573.2484076,174843949.044586,478977707.0063694,403879617.8343949,23094904.45859873,26080891.71974522,0
502,502,315286.6242038216,550703821.6560509,626340764.3312101,153066878.9808917,289194904.4585987,6369.426751592357,215624203.821656,319656050.955414,325099363.0573248,88664331.21019109,282954777.0700637,374812101.910828,1296729936.305732,908903821.6560508,143459872.611465,217403184.7133757,0
503,503,0.0,27020382.16560509,27043949.04458599,484819108.2802548,1181172611.464968,12738.85350318471,83217834.39490445,427343949.0445859,427724840.7643312,17221656.05095541,680052229.299363,697273885.3503184,1251103821.656051,863237579.6178343,22852229.29936305,101866878.9808917,0
504,504,0.0,42296178.34394904,42298089.17197452,345424203.821656,706414649.6815287,6369.426751592357,81431847.13375796,0.0,1910.828025477707,24286624.20382165,641068789.8089172,667278980.8917197,2408022929.936305,2280389808.917197,103255414.0127388,127633121.0191083,0
505,505,0.0,48572611.46496815,48572611.46496815,145683439.4904459,607801273.8853503,6369.426751592357,54783439.49044586,0.0,19745.2229299363,63210828.02547771,536435031.8471338,601570063.6942675,1987241401.273885,1878931210.191083,68339490.44585986,108310191.0828026,0
506,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
507,507,0.0,0.0,0.0,26443949.04458599,111698089.1719745,6369.426751592357,6121019.108280255,0.0,0.0,0.0,105576433.1210191,105576433.1210191,555210191.0828025,524642038.2165605,6126114.649681528,6409554.140127388,0
508,508,115286.6242038217,158826114.6496815,159997452.2292994,32269426.75159236,161042675.1592357,3184713.375796178,50926751.59235669,74274522.29299363,74274522.29299363,763694.2675159235,195075159.2356688,195838853.5031847,783875796.1783439,629314012.7388535,18254140.12738853,42780891.71974522,0
509,509,0.0,468152.8662420382,468152.8662420382,7948407.643312101,14262420.3821656,6369.426751592357,929936.305732484,0.0,0.0,126751.5923566879,13673885.35031847,13800636.94267516,50123566.87898089,47432484.07643312,1136305.732484076,1172611.464968153,0
510,510,0.0,0.0,984076.433121019,57337579.61783439,64533757.96178344,63694267.51592357,59759235.66878981,0.0,0.0,0.0,5755414.012738854,5758598.726114649,0.0,0.0,-4919108.280254777,-4915923.566878981,0
511,511,873248.4076433121,129254777.0700637,158250318.4713376,823222292.9936305,1175791719.745223,63694.26751592357,344538216.5605096,0.0,1480891.719745223,0.0,332923566.8789809,988022929.9363056,2266071974.522293,1914051592.356688,38224840.76433121,57870063.69426751,0
512,512,0.0,1105624840.764331,1241159235.66879,135944585.9872611,574924203.821656,252735031.8471338,1570266878.980892,0.0,111068152.866242,0.0,120092993.6305732,134748407.6433121,2087480891.719745,1711250955.414013,90719745.22292994,101956687.8980892,0
513,513,73885.35031847133,6407643.312101911,8015923.566878981,61379617.8343949,318096178.343949,127394904.4585987,186179617.8343949,0.0,46496.8152866242,64454777.0700637,73217834.39490445,139885987.2611465,1388926114.649682,1379258598.726115,22884076.43312101,-32914649.68152866,0
514,514,0.0,7770063.694267516,7770063.694267516,12699363.05732484,13344585.98726115,6369.426751592357,1889808.917197452,0.0,0.0,1419108.280254777,16507643.31210191,19224840.76433121,8686624.203821655,4629936.305732484,101273.8853503185,766242.0382165605,0
515,515,0.0,2191082.802547771,2191082.802547771,137975796.178344,207727388.5350318,19108.28025477707,51601910.82802548,0.0,0.0,92356.68789808916,156873248.4076433,158316560.5095541,481725477.7070064,276574522.2929936,40898726.11464968,39533757.96178344,0
516,516,0.0,121748407.6433121,242126114.6496815,10687261.14649682,72318471.33757961,24394904.45859873,289008280.2547771,23316560.50955414,23324203.82165605,131210.1910828025,1643312.101910828,2112101.910828025,0.0,0.0,-18015286.62420382,-16482165.60509554,0
517,517,156050.9554140127,391222929.9363057,399141401.2738853,170515286.6242038,329964968.1528662,5732.484076433121,347210191.0828025,40000000.0,40000000.0,285961783.4394904,45503821.65605095,341896178.343949,2236342675.159235,1943945859.872612,33980254.77707006,59841401.27388535,0
518,518,0.0,5735668.789808917,5735668.789808917,16892356.68789809,38754777.0700637,31847.13375796178,26830573.24840764,3911464.968152866,3911464.968152866,0.0,13748407.6433121,13748407.6433121,113605732.4840764,94356050.955414,8931210.191082802,10088535.03184713,0
519,519,0.0,5500000.0,5500000.0,22183439.49044586,52217197.4522293,0.0,871974.5222929936,4405732.484076433,4405732.484076433,0.0,52439490.44585987,52439490.44585987,109030573.2484076,107550955.4140127,1069426.751592357,1479617.834394904,0
520,520,0.0,3050294904.458599,4313786624.203821,213848407.6433121,546931847.133758,1626751592.356688,1496340764.33121,0.0,0.0,0.0,3364377707.006369,3364377707.006369,0.0,0.0,-162847133.7579618,-395541.4012738853,0
521,521,0.0,17921656.05095541,42959235.66878981,5434394.904458598,16675796.17834395,47770700.63694267,55456050.95541401,0.0,0.0,0.0,3977707.006369425,4178980.891719745,21617834.39490446,0.0,2954140.127388535,2607006.369426752,0
522,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
523,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
524,524,0.0,0.0,0.0,3077070.063694268,4769426.751592357,0.0,4178980.891719745,0.0,0.0,312101.9108280255,277070.0636942675,589171.974522293,14787261.14649682,13673248.40764331,689808.9171974522,1114012.738853503,0
525,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
526,526,0.0,840764.331210191,840764.331210191,25662420.3821656,86867515.92356688,6369.426751592357,6101273.885350319,31949044.58598726,31949044.58598726,0.0,49657961.78343949,49657961.78343949,115408917.1974522,104725477.7070064,6176433.121019108,6782165.605095541,0
527,527,18471.33757961784,131241401.2738853,145243949.044586,82774522.29299362,379885987.2611465,240643312.1019108,366526114.6496815,0.0,2354777.070063694,0.0,137135031.8471338,156249044.5859872,1188226751.592357,1008363694.267516,80433757.96178344,64995541.40127389,0
528,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
529,529,0.0,31147133.75796178,492294904.4585987,79496178.34394903,436649681.5286624,7006.369426751592,170478343.9490446,166636942.6751592,190368152.866242,38701273.88535032,529396815.2866242,568098089.1719745,427868152.866242,130060509.5541401,172095541.4012739,205289808.9171974,0
530,530,0.0,0.0,0.0,11372611.46496815,12057961.78343949,6369.426751592357,863694.2675159235,0.0,0.0,0.0,11194267.51592357,11194267.51592357,14487898.08917197,12137579.6178344,1076433.121019108,1359235.668789809,0
