,Наименование ДП,Нематериальные активы,Основные средства,Внеоборотные активы,Дебиторская задолженность,Оборотные активы,Уставный капитал,Капитал и резервы,Заёмные средства (долгосрочные),Долгосрочные обязательства,Заёмные средства (краткосрочные),Кредиторская задолженность,Краткосрочные обязательства,Выручка,Себестоимость продаж,Прибыль (убыток) до налогообложения,Прибыль (убыток) от продажи,"Макс. ПДЗ за 2020 год, дней"
435,435,0.0,230573.2484076433,230573.2484076433,13872611.46496815,22066878.98089172,6369.426751592357,8311464.968152866,0.0,0.0,4815923.566878981,7875159.23566879,13985987.2611465,99412101.91082802,88807643.3121019,1080891.719745223,2012101.910828025,1
436,436,0.0,5319745.222929936,5319745.222929936,104185987.2611465,286779617.8343949,319108.2802547771,15526751.59235669,0.0,0.0,0.0,275726114.6496815,276572611.4649681,1335802547.770701,1277270700.636943,14140764.33121019,16392993.63057325,31
437,437,0.0,1194904.458598726,1194904.458598726,19496815.2866242,140750955.4140127,191082.8025477707,51470063.69426751,0.0,384076.4331210191,17197452.22929936,72894267.51592356,90091719.74522293,249042675.1592357,231812101.910828,6270700.636942675,7512101.910828025,0
438,438,0.0,3252229.299363057,3252229.299363057,14159235.66878981,50489171.97452229,0.0,10440127.38853503,3915286.624203822,4944585.987261146,127388.5350318471,38229299.36305732,38356687.89808917,67768789.8089172,63231210.1910828,4280891.719745223,4537579.617834395,10
439,439,0.0,20627388.53503185,20641401.27388535,36623566.87898089,105187261.1464968,0.0,29114649.68152866,72907643.3121019,77001273.88535032,3821.656050955414,19708917.19745223,19712738.85350318,300383439.4904459,295153503.1847134,2563694.267515924,5229936.305732484,2
440,440,475159.2356687898,164952866.2420382,251045859.8726114,245173885.3503185,1166533121.019108,184554140.1273885,639755414.0127388,0.0,72380254.77707006,508917.1974522293,690684076.433121,705443312.1019108,1900745859.872612,1276952229.299363,179828025.477707,204654777.0700637,2
441,441,950007006.3694268,44297929936.30573,64298161146.49681,17667301910.82803,24070631210.19108,2557714012.738853,75810287261.1465,1808199363.057325,3747116560.509554,0.0,3488101910.828025,8811389171.974522,23754436305.73248,11138414649.68153,10088655414.01274,10305743949.04459,0
442,442,0.0,21656.05095541401,21656.05095541401,11203821.65605096,30328025.47770701,6369.426751592357,10372611.46496815,0.0,0.0,1273885.350318471,18375159.23566879,19977070.06369427,163975159.2356688,153619745.2229299,6647133.757961784,6738853.503184713,1
443,443,0.0,2703821.656050955,2708917.197452229,162105095.5414013,258224840.7643312,1592356.687898089,10233121.01910828,0.0,40127.38853503185,50147770.70063694,193496815.2866242,250660509.5541401,823064331.210191,668942675.1592356,8337579.617834395,18496178.34394904,0
444,444,0.0,195090445.8598726,211975159.2356688,25329936.30573248,267649681.5286624,3375796.178343949,-31909554.14012739,439451592.3566879,440216560.5095541,647770.7006369426,60671337.57961784,71317834.39490445,517528662.4203821,420111464.9681528,11912101.91082802,-26434394.9044586,8
445,445,0.0,177160509.5541401,179367515.9235669,360120382.1656051,673151592.3566879,127388.5350318471,166423566.8789809,212883439.4904459,251228662.4203821,168134394.9044586,246128662.4203821,434866878.9808917,2024946496.815286,1435203184.713376,21171337.57961783,451031847.133758,7
446,446,0.0,44735668.78980891,45391719.74522293,1089315286.624204,1786572611.464968,6369.426751592357,33385987.2611465,0.0,8050318.471337579,120068152.866242,1670429299.363057,1790527388.535032,3504656687.898089,3454979617.834395,20538216.56050956,49677070.06369427,152
447,447,0.0,6831847.133757962,6833757.961783439,3348407.643312102,13923566.87898089,0.0,4042038.21656051,12212101.91082802,12921019.10828026,0.0,3793630.573248407,3793630.573248407,48155414.01273885,47319108.28025477,735668.7898089172,836305.7324840764,3
448,448,50955.41401273885,439219108.2802548,465157324.8407643,571242038.2165605,3455003821.656051,318471.3375796178,1414061783.43949,191082802.5477707,244120382.1656051,150475796.178344,2082636942.675159,2261978980.89172,7088118471.33758,5773019108.280254,360981528.6624204,255293630.5732484,3
449,449,0.0,5117197.4522293,5117197.4522293,47580891.71974522,71927388.53503184,0.0,2929936.305732484,0.0,1550955.414012739,0.0,72563694.26751593,72563694.26751593,100144585.9872612,97353503.18471338,3184713.375796178,2791082.802547771,0
450,450,0.0,1491082.802547771,1491082.802547771,20596815.2866242,34184076.43312102,0.0,29299.36305732484,0.0,0.0,1652866.242038216,33993630.57324841,35646496.81528662,67830573.24840765,67771337.57961783,5732.484076433121,59235.66878980892,53
451,451,49044.58598726115,6724203.821656051,7000636.942675159,34606369.42675159,168778980.8917197,6369.426751592357,145809554.1401274,0.0,0.0,0.0,29067515.92356688,29970063.69426752,550021656.0509554,410894904.4585987,69207643.31210192,70026114.64968152,1
452,452,54777.07006369426,835031.8471337579,889808.9171974522,61245859.87261146,116405095.5414013,6369.426751592357,5443312.101910828,0.0,14649.68152866242,0.0,111837579.6178344,111837579.6178344,473740127.388535,449073885.3503184,4887261.146496815,5294267.515923567,4
453,453,0.0,1714929299.363057,1714929299.363057,183638216.5605096,641578980.8917197,289490445.8598726,503416560.5095541,1165759872.611465,1182207006.369427,86556050.95541401,556675796.1783439,670884713.3757962,844808917.1974522,657160509.5541401,81362420.3821656,88676433.12101911,1
454,454,0.0,8184713.375796178,443598089.1719745,289031847.1337579,832779617.8343948,2229299.363057325,1065318471.33758,0.0,0.0,0.0,211059235.6687898,211059235.6687898,4113765605.095541,3613124840.764331,506605095.5414013,459071974.522293,0
455,455,0.0,133612613375.7962,136034199363.0573,5824270700.636943,44486491719.74522,10175738853.50318,81408290445.85986,91805389171.97452,92990146496.81528,0.0,6066140127.388535,6122254140.127388,0.0,0.0,1638914649.681529,0.0,282
456,456,0.0,118777070.0636943,124503184.7133758,15098726.11464968,156449681.5286624,5443312.101910828,15307006.36942675,0.0,318471.3375796178,0.0,265310828.0254777,265327388.5350318,573342675.1592356,499100636.9426751,-13057324.84076433,-11058598.72611465,0
457,457,0.0,1499363.057324841,1499363.057324841,15378980.89171974,25017834.39490446,0.0,1540127.388535032,0.0,791082.8025477707,0.0,24185987.2611465,24185987.2611465,163175159.2356688,162017834.3949045,1121019.108280255,1157324.840764331,0
458,458,0.0,2290235031.847134,2708277707.006369,6140222292.99363,10979455414.01274,392212101.910828,2377348407.643312,0.0,465354777.0700637,2604887898.089172,7637717197.452229,10845029936.30573,22214770063.69427,21451970063.69427,307328662.4203821,399065605.0955414,46
459,459,0.0,1740127.388535032,1740127.388535032,11922292.99363057,54202547.77070063,6369.426751592357,7606369.426751592,0.0,1438216.560509554,2056687.898089172,44841401.27388535,46898089.17197452,183436305.7324841,164231847.1337579,2463057.324840764,6412738.853503184,5
460,460,0.0,2529299.363057325,2529299.363057325,43814012.7388535,56396178.34394904,0.0,3577070.063694268,0.0,707006.3694267515,45796178.34394904,8845859.872611465,54642038.21656051,384956050.955414,379018471.3375796,3987261.146496815,5937579.617834395,0
461,461,0.0,3864331.210191082,3864331.210191082,12582802.5477707,43831210.1910828,6369.426751592357,19243949.04458599,0.0,0.0,4994267.515923567,23457324.84076433,28451592.3566879,252047770.7006369,203045859.8726114,19902547.77070064,18975159.23566879,5
462,462,0.0,8126751.592356687,8677707.006369427,184217197.4522293,425165605.0955414,12738.85350318471,2136942.675159235,0.0,3607006.369426752,238853.5031847134,427860509.5541401,428099363.0573248,1381893630.573248,1352431210.191083,6394904.458598725,24193630.57324841,24
463,463,15286.62420382166,15484076.43312102,15838216.56050955,70795541.40127388,113159872.611465,636942.6751592356,13768152.86624204,70817834.39490445,71229299.36305732,134394.9044585987,41650318.47133758,44000636.94267516,655692993.6305733,595919108.2802547,6908917.197452229,17262420.3821656,171
464,464,22929.93630573248,0.0,768570063.6942675,3152602547.7707,5127334394.904458,382165.6050955414,456222292.9936305,0.0,307092993.6305732,0.0,4710489808.917197,5132589171.974522,15193064968.15287,14161270063.69427,276769426.7515923,418797452.2292994,43
465,465,0.0,340127.3885350318,340127.3885350318,2817834.394904458,12584713.37579618,6369.426751592357,2612738.853503184,3042038.216560509,3042038.216560509,0.0,7270063.694267516,7270063.694267516,31745222.9299363,26077070.06369426,1997452.229299363,2245859.872611465,1
466,466,0.0,2621656.050955414,2621656.050955414,14303184.7133758,16118471.33757962,0.0,4928662.420382165,6461783.439490446,6494267.515923566,0.0,7317197.452229299,7317197.452229299,72054777.0700637,69519745.22292994,1510191.082802548,2535031.847133758,0
467,467,0.0,0.0,26751.5923566879,7070063.694267516,8824203.82165605,6369.426751592357,984076.433121019,3248407.643312102,3248407.643312102,0.0,4618471.337579617,4618471.337579617,67198089.17197452,54540764.33121019,960509.5541401274,1115923.566878981,0
468,468,0.0,1607643.312101911,1607643.312101911,2722929.936305732,7596815.286624203,6369.426751592357,4215286.624203822,0.0,0.0,12738.85350318471,4977070.063694268,4989808.917197452,50668152.86624204,43334394.9044586,1754140.127388535,1805095.541401274,3
469,469,0.0,0.0,0.0,9328025.477707006,14924840.76433121,0.0,1077707.006369427,5703821.656050955,5703821.656050955,0.0,8143312.101910828,8143312.101910828,50398726.11464968,47859235.66878981,1175159.23566879,2539490.445859873,1
470,470,31147133.75796178,10480705732.48408,10527333121.01911,2373710191.082802,10734025477.70701,640342038.2165605,18184666242.03822,0.0,199235668.7898089,63694.26751592357,2687237579.617834,2877456687.898089,4900922292.99363,5600858598.726114,-1001570063.694268,-1130356050.955414,342
471,471,0.0,538853.5031847133,538853.5031847133,4269426.751592357,93293630.5732484,6369.426751592357,39996815.2866242,0.0,0.0,0.0,53835668.78980891,53835668.78980891,654000636.9426751,531030573.2484076,118494904.4585987,118133757.9617834,0
472,472,1986624.203821656,909925477.7070065,922417834.3949044,1309467515.923567,2672509554.140127,479699363.0573248,1343538853.503185,0.0,17021019.10828025,162465605.0955414,1922246496.815286,2234367515.923567,12377444585.98726,9710611464.968151,633908917.1974522,742535668.7898089,2
473,473,0.0,550216560.5095541,551510828.0254776,9577946496.815289,18740986624.20382,4713375.796178344,1035448407.643312,0.0,472282802.5477707,2678535668.789809,15106230573.24841,17784766242.03822,21278641401.27388,18576125477.707,637033121.0191083,1929554140.127388,9
474,474,3821.656050955414,239347770.7006369,242764968.1528662,89971337.57961783,505481528.6624203,76439490.44585986,105910828.0254777,442071337.5796178,449439490.4458599,17538853.50318471,175357324.8407643,192896178.343949,510714012.7388535,418356687.8980892,3623566.878980892,31933757.96178344,3
475,475,0.0,83147133.75796178,83147133.75796178,943938216.5605096,1413759235.66879,12738.85350318471,28052866.24203822,0.0,0.0,245859.872611465,1468608280.254777,1468854140.127388,4978878980.89172,5002663694.267516,28543312.10191083,-23784713.37579618,0
476,476,0.0,680891.719745223,680891.719745223,26630573.24840764,69258598.72611465,63694.26751592357,8591082.80254777,1592356.687898089,1592356.687898089,0.0,59756050.95541401,59756050.95541401,252525477.7070064,245608917.1974522,4479617.834394904,6916560.50955414,0
477,477,12738.85350318471,22577070.06369427,22605732.48407644,31967515.92356688,53822929.93630573,63694.26751592357,17138853.50318471,16239490.44585987,16239490.44585987,-401273.8853503185,42682802.5477707,43050318.47133758,47572611.46496815,33419745.22292994,4777707.006369427,3677707.006369425,211
478,478,61783.43949044586,226173885.3503185,251359235.6687898,272278343.9490446,990559235.6687896,10191.08280254777,377772611.4649681,507961783.4394904,508643312.1019108,3934394.904458599,351522292.9936306,355502547.7707006,3284019108.280255,2674907643.312102,226552229.299363,221557324.8407643,0
479,479,589808.9171974522,8211464.968152866,11678343.94904458,539121656.0509554,1596291719.745223,63694.26751592357,13885350.31847134,0.0,1648407.643312102,0.0,1578229299.363057,1592436305.732484,4402522292.99363,4263259872.611465,18538853.50318472,22315923.56687898,1
480,480,16560.50955414013,2001273.885350318,2017834.394904458,28785350.31847133,59209554.14012738,6369.426751592357,3094267.515923567,0.0,1357324.840764331,6040127.388535032,50735668.78980891,56775796.17834394,281135668.7898089,260381528.6624204,3827388.535031847,4483439.49044586,4
481,481,0.0,200636.9426751592,1975637579.617834,929390445.8598726,1073366878.980892,6369.426751592357,37032484.07643312,702929936.3057325,702970063.6942675,1271592356.687898,1034064331.210191,2309001910.828025,1605717197.452229,1326940127.388535,9165605.0955414,150830573.2484076,0
482,482,0.0,9068152.866242038,9068152.866242038,319824203.821656,444596815.2866242,32484076.43312101,49603821.65605095,12738853.50318471,20089808.91719745,0.0,383971337.5796178,383971337.5796178,847545859.8726114,780824840.7643312,20638216.56050956,21445859.87261146,0
483,483,0.0,4657961.78343949,4657961.78343949,31412101.91082802,51917834.39490446,0.0,7575796.178343949,0.0,859235.6687898089,0.0,48140764.33121019,48140764.33121019,99801273.88535032,98878980.89171974,844585.9872611464,922292.9936305732,7
484,484,0.0,3358598.726114649,3358598.726114649,11396815.2866242,13070063.69426752,0.0,190445.8598726114,725477.7070063694,2545222.929936306,0.0,13693630.57324841,13693630.57324841,27954140.12738853,27634394.9044586,229936.3057324841,319745.2229299363,46
485,485,0.0,319745.2229299363,319745.2229299363,70287261.14649682,177327388.5350318,6369.426751592357,4623566.878980892,70280254.77707006,70280254.77707006,290445.8598726115,102452866.2420382,102743312.1019108,243105732.4840764,214139490.4458598,1747133.757961783,6705732.484076433,1
486,486,22328025.47770701,186941401.2738853,243496178.343949,522846496.8152866,834421656.0509554,26779617.83439491,379014649.6815286,0.0,121003821.656051,0.0,434266878.9808917,577899363.0573248,3415924203.821656,3168955414.012739,101082802.5477707,135238216.5605096,0
487,487,0.0,2049044.585987261,2049044.585987261,1558598.72611465,7170700.636942675,6369.426751592357,-26751.5923566879,413375.796178344,413375.796178344,464331.2101910828,7956687.898089171,8833121.01910828,30796178.34394904,30676433.1210191,94267.51592356688,119745.2229299363,7
488,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306
489,489,0.0,34819745.22292993,41004458.59872612,115814012.7388535,206113375.7961784,31847133.75796178,87510191.08280255,0.0,197452.229299363,0.0,135926114.6496815,159410191.0828025,1141896815.286624,969831210.1910828,113292356.6878981,102013375.7961783,0
490,490,0.0,0.0,0.0,7128025.477707006,15528025.47770701,0.0,3109554.140127388,7390445.859872611,7390445.859872611,0.0,5028025.477707006,5028025.477707006,33827388.53503185,33450318.47133758,342038.2165605095,377070.0636942675,6
491,491,0.0,83322292.99363057,83328662.42038216,489491082.8025478,1473600000.0,31847.13375796178,23410191.08280255,0.0,1825477.707006369,441656687.8980892,1090024203.821656,1531692993.630573,1269914649.681529,1191249044.585987,9770700.636942675,25136305.73248408,0
492,492,0.0,56403184.71337579,56403184.71337579,337024840.7643312,621942675.1592356,63694.26751592357,286956687.8980892,0.0,0.0,0.0,391260509.5541401,391389808.9171975,1126544585.987261,1099443312.101911,-28371337.57961783,9466878.98089172,1
493,493,0.0,7006.369426751592,7006.369426751592,35602547.77070063,51785987.26114649,6369.426751592357,7808917.197452229,0.0,0.0,0.0,43984076.43312102,43984076.43312102,388729936.3057325,364171337.5796178,5342675.159235668,5407006.369426752,34
494,494,0.0,1336305.732484076,1336305.732484076,122965605.0955414,340915286.6242038,6369.426751592357,-212101.9108280254,0.0,0.0,3522929.936305732,336342038.2165605,342463694.2675159,362617834.3949044,318459872.611465,1670700.636942675,-27726751.59235669,0
495,495,0.0,0.0,0.0,2480254.777070064,6103821.656050955,0.0,1738216.560509554,0.0,0.0,0.0,4365605.095541401,4365605.095541401,95492993.63057324,93587261.14649682,1856687.898089172,1905732.484076433,0
496,496,0.0,14960509.55414013,14960509.55414013,5926114.649681528,16699363.05732484,6369.426751592357,12177707.00636943,4807643.312101911,5634394.904458598,0.0,13847770.70063694,13847770.70063694,104928662.4203822,100210191.0828026,4649044.585987261,4718471.337579617,26
497,497,0.0,1348407.643312102,1348407.643312102,31045859.87261146,35438853.50318471,0.0,17328025.47770701,0.0,295541.4012738853,1873885.350318471,17288535.03184713,19162420.3821656,101610191.0828026,90370063.69426753,11009554.14012739,11240127.38853503,0
498,498,0.0,83678980.89171974,86292356.68789808,6647770.700636943,25302547.77070064,6369.426751592357,722292.9936305733,89521019.10828026,89521019.10828026,12754140.12738854,8597452.229299363,21351592.3566879,86850955.41401273,62471337.57961784,539490.4458598726,13286624.20382166,14
499,499,0.0,818403821.6560509,1885793630.573248,185217197.4522293,258264968.1528662,2133757961.78344,-260182802.5477707,1942796178.343949,2273350955.414012,0.0,130773248.4076433,130890445.8598726,153363057.3248408,337761783.4394904,-214743949.044586,-196478980.8917197,0
500,500,138021656.0509554,2063466242.038217,2454245859.872612,482342675.1592357,796857324.8407643,573248407.6433121,2696433121.019108,0.0,403209554.1401274,0.0,145726751.5923567,151460509.5541401,2122053503.184713,907133121.0191084,890221656.0509554,987331847.133758,0
501,501,0.0,35115286.62420382,35115286.62420382,196496815.2866242,363057961.7834395,6369.426751592357,14944585.98726115,0.0,25174522.29299363,1592356.687898089,356461783.4394904,358054140.1273885,846368152.866242,769873248.4076433,3045859.872611465,6101273.885350319,0
502,502,142675.1592356688,1595581528.662421,3108239490.44586,448966242.0382165,1184042038.21656,10828.02547770701,1700210191.082802,2449550318.471337,2456378343.949045,729936.3057324841,126080254.7770701,135692993.6305732,1101394904.458599,795943949.044586,294700636.9426752,164010191.0828025,34
503,503,319318471.3375796,69522929.93630573,394156687.8980892,737514649.6815287,1445211464.968153,12738.85350318471,699400636.9426751,436747770.7006369,437028662.4203821,6369.426751592357,689777070.0636942,702938853.5031847,2756588535.031847,1758673885.350318,151458598.7261146,367709554.1401274,1
504,504,0.0,99702547.77070063,99702547.77070063,282784713.3757961,681242038.2165605,6369.426751592357,171477707.0063694,0.0,118471.3375796178,16361146.49681529,590440127.388535,609349044.5859872,3498764331.210191,3376223566.878981,113694904.4585987,122540764.3312102,11
505,505,0.0,97742675.15923569,97742675.15923569,248659235.6687898,809733121.0191083,6369.426751592357,121780254.7770701,0.0,165605.0955414013,69059235.6687898,713677707.0063694,785530573.2484076,3227425477.707006,3126126114.649682,85819108.28025477,101299363.0573248,14
506,506,0.0,0.0,40764.33121019108,80031210.1910828,84138853.5031847,636942.6751592356,3309554.140127388,16942675.15923567,16942675.15923567,1171337.579617834,62634394.9044586,63927388.53503185,483534394.9044586,476427388.5350319,3343949.044585987,4612101.910828025,0
507,507,0.0,0.0,0.0,13340127.38853503,187512101.910828,6369.426751592357,6162420.382165605,0.0,0.0,0.0,181349681.5286624,181349681.5286624,352193630.5732484,320772611.4649681,3093630.573248408,3363057.324840764,163
508,508,89171.97452229299,169371974.522293,177456050.955414,70389808.91719745,174991082.8025478,3184713.375796178,24392993.63057325,233364968.1528662,233384713.3757962,3821019.108280255,90848407.6433121,94669426.75159235,694681528.6624204,578943312.1019108,-32992356.68789809,-20001273.88535032,21
509,509,0.0,502547.7707006369,502547.7707006369,6305095.541401274,18737579.6178344,6369.426751592357,1800000.0,0.0,0.0,3514649.681528662,13925477.70700637,17440127.38853503,45288535.03184713,44682802.5477707,1115286.624203822,-1325477.707006369,0
510,510,11474522.29299363,80982802.5477707,165391719.7452229,73370700.63694267,377345859.8726115,63694267.51592357,-257399363.0573248,0.0,1609554.140127388,536354777.0700637,257636942.6751592,798527388.5350318,356512101.910828,331846496.8152866,-387143312.1019108,-336230573.2484076,10
511,511,19340127.38853503,122987261.1464968,176807006.3694268,1208423566.878981,1483024203.821656,63694.26751592357,408123566.8789809,0.0,7420382.165605095,0.0,537197452.2292993,1244287898.089172,1714393630.573248,1357331847.133758,82885987.2611465,43689808.91719745,334
512,512,0.0,1061845859.872611,1194931847.133758,149231210.1910828,581120382.1656051,252735031.8471338,1544236942.675159,0.0,117113375.7961783,0.0,99278343.9490446,114701910.8280255,2212874522.292993,1838047133.757961,56438853.50318471,49694904.45859873,0
513,513,43949.04458598726,13840764.33121019,15436305.73248408,134464331.2101911,478198726.1146497,127394904.4585987,195145859.8726114,0.0,56050.95541401274,167001910.8280255,128899363.0573248,298433121.0191083,1394633121.019108,1360787898.089172,15425477.70700637,-15412738.85350318,4
514,514,0.0,8804458.598726114,8804458.598726114,77807006.36942674,86982165.60509554,6369.426751592357,2203821.656050955,0.0,0.0,24780891.71974522,68482802.5477707,93582165.60509554,124230573.2484076,119085350.3184713,385987.2611464968,1540127.388535032,20
515,515,0.0,12572611.46496815,12572611.46496815,275489808.9171975,414415923.566879,19108.28025477707,232437579.6178344,0.0,0.0,0.0,193396178.343949,194550955.4140128,744855414.0127388,429389808.9171974,218856050.955414,283515923.566879,3
516,516,0.0,424633121.0191082,426362420.3821656,53965605.0955414,204929936.3057325,24394904.45859873,219129299.3630573,396852866.2420382,396912738.8535032,1906369.426751592,12778343.94904458,15250955.41401274,7909554.140127388,11895541.40127389,-71189808.91719745,-62352866.24203821,0
517,517,12101.91082802548,323421019.1082802,335461146.4968153,213173248.4076433,390547770.7006369,5732.484076433121,402074522.2929936,12414649.68152866,12414649.68152866,224301273.8853503,69137579.61783439,311519745.2229299,2021132484.076433,1688023566.878981,62362420.3821656,73255414.01273885,6
518,518,0.0,4029936.305732484,4029936.305732484,50903184.71337579,70736942.67515923,31847.13375796178,38656050.95541401,12647770.70063694,12647770.70063694,0.0,23463057.32484076,23463057.32484076,137335668.7898089,120714012.7388535,9131210.191082802,10959235.66878981,2
519,519,0.0,1619108.280254777,1619108.280254777,19896178.34394904,77740764.33121018,0.0,3605095.541401274,5568789.808917197,5568789.808917197,3142038.216560509,67044585.98726115,70186624.20382166,106786624.2038217,100333757.9617834,3488535.031847134,6452866.242038216,7
520,520,0.0,9827470700.636942,11147162420.38217,43108280.25477707,789473885.3503184,11499363057.32484,11374901910.82803,0.0,560509.5541401274,0.0,557284076.433121,561173885.3503184,0.0,0.0,8456050.955414012,-200000.0,11
521,521,0.0,16861146.49681529,57543949.04458599,2296815.286624204,3242675.159235669,47770700.63694267,55413375.79617834,0.0,0.0,0.0,5107643.312101911,5373885.350318471,22480891.71974522,22588535.03184713,175796.178343949,-107643.3121019108,3
522,522,0.0,10603821.65605096,10913375.79617834,30800000.0,50233121.01910828,0.0,8598726.114649681,0.0,0.0,0.0,52547770.70063694,52547770.70063694,163961783.4394904,159768789.8089172,2569426.751592357,4192993.630573248,4
523,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
524,524,0.0,86624.20382165605,86624.20382165605,6640127.388535032,10843312.10191083,0.0,9203184.713375796,0.0,0.0,0.0,1726114.649681529,1726114.649681529,34040764.33121019,23026751.59235669,10338216.56050955,11014012.7388535,13
525,525,0.0,0.0,0.0,28471337.57961783,31859872.61146497,12738.85350318471,260509.5541401273,0.0,0.0,842038.2165605095,30757961.78343949,31600000.0,40921656.05095541,39522929.93630573,309554.1401273885,457324.8407643312,0
526,526,0.0,1210191.082802548,1210191.082802548,31849044.58598726,115588535.0318471,6369.426751592357,18741401.27388535,37752229.29936305,37752229.29936305,0.0,60305095.54140128,60305095.54140128,313533121.0191083,288461783.4394904,15806369.42675159,20742038.21656051,0
527,527,8917.197452229299,107295541.4012739,123060509.5541401,145729299.3630573,442047133.7579618,240643312.1019108,378325477.7070064,0.0,796815.2866242038,0.0,166523566.8789809,185985350.3184713,1106208280.254777,906417834.3949044,69173885.35031846,76204458.59872611,0
528,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
529,529,32484.07643312102,759872.6114649681,532526114.6496815,354202547.7707006,760894267.5159235,7006.369426751592,204843949.044586,120895541.4012739,157891082.8025478,1008280.25477707,929677070.0636942,930685350.3184712,746757324.8407643,535253503.1847134,43315286.62420382,142717834.3949045,0
530,530,0.0,2043312.101910828,2043312.101910828,21380891.71974522,23050955.41401274,6369.426751592357,1349044.585987261,0.0,2374522.29299363,3184.713375796178,21367515.92356688,21370700.63694268,56209554.14012738,52225477.70700637,692356.6878980892,946496.815286624,0
